-0.5695440496902461,-0.1149360628758834,0.01217623741465371,0.0784775842388655,-0.7207962045063407,-0.5001736937510687,0.16667186689896124,-0.3137918931866394,-0.0021297065079494567,-0.8548317392435322,0.5044482334639496,-0.021748625956780492
-0.35421358784819923,-0.7943248141831143,-0.1815431143287786,0.28286847629849765,-0.3051284563616536,-0.8812030069585773,-0.06327726339140692,0.0024113053899815344,0.40965385008412925,-0.4012832904877311,0.5914997438455404,-0.16704245442211865
-0.41750830353852814,-0.06556248271292445,-0.002519295498709784,-0.030213685981522263,-0.061367179160806626,0.5823870365986823,0.15285786291295794,-0.47183690245722104,-0.5957563232069905,-0.08178370838232976,-0.8742083409241392,-0.6703925294552412
-0.31306556196856883,-0.5286676251955553,-0.5823323664984442,0.36254099909731957,-0.2778062838337561,-0.7762945689189659,-0.3315003301973269,-0.7642391395836542,-0.20456917957251272,-0.23906445053417028,-0.5659879554500122,0.5361991924351431
-0.4255267081519656,-0.8226220764917019,0.11942543800562158,-0.6454719818530058,-0.6292163349633388,0.0294151239829195,-0.4151310223815774,0.05909710982092872,-0.6031830274741679,-1.019004098628332,-0.0754332479837077,-1.1092012630500123
-0.2204995786736804,0.10971054238003108,-0.8034868885650445,-0.46242075953187,-0.0563117720354949,-0.7249100955510962,-0.22060406108344813,-0.6632324426770068,0.39652798867982575,-0.23338267084207462,-0.9332509941044486,0.7041175233060611
-0.08559677686593464,-0.4338894497733547,-0.17748487059649898,0.2665664546620501,0.2522741078494544,0.00134727766370295,0.32268633665317065,-0.29001695386899834,0.27613616811605707,-0.40635409836508296,0.4046533039391546,0.5958472801373662
-0.9802944808814101,-0.0353078083234617,0.33876607382426555,-0.6055745708561947,-0.3001872673692932,-1.1109552778358271,-0.22544547912598645,0.16193783324544395,-0.7840241047702676,-0.8053972839387513,0.8039221161636888,-1.0270834268432631
-0.2719775994145106,0.5452665248044449,0.0013238933750875754,-0.6439284880244103,-0.12895392680384038,0.1091209963520162,-0.38425594921566536,0.5489707422129967,-0.651704703286402,-0.5004084572116452,0.13740457769924413,-0.6133754891615862
-0.09978754824835612,0.4032170792311082,-0.5867721150367692,-0.6862219758379893,-0.5061441433099734,-0.6795169895867499,-0.6210377513930795,-0.0295248110834742,-0.007499702543945025,-0.595338172545611,0.032229608260794955,-0.21462753174342802
